date,Content,Likes,Retweet
2022-03-04 18:18:12+00:00,"The man who performed this magic is gone. Hard to believe,as credulity-defying as some of his deliveries. When I first heard the news, I thought someone had mixed #shanewarne up w/Rod Marsh! It will take a long while to absorb, but greatness leaves indelible memories. Like this.",2061,206
2022-03-03 14:58:39+00:00,"With office bearers of @inckerala’s expatriate wing, the Overseas Indian Cultural Congress, in Muscat, a lively &amp; active group. https://t.co/kFNVyHUQ9o",312,32
2022-03-03 14:38:51+00:00,Amen! @jkkoshy1,85,16
2022-03-03 13:29:41+00:00,#WorldWildlifeDay https://t.co/KnSonfh4jd,478,40
2022-03-03 11:42:21+00:00,With a delegation of MPCC (Muscat Priyadarshini Cultural Congress) which called on me in Muscat . https://t.co/L8HK8DeAAN,293,34
2022-03-03 11:37:23+00:00,"There’s a lively Indian media in Muscat, mainly (but not only) from Kerala. After the grilling, they posed for a group picture. https://t.co/Hoqwmf57mc",540,38
2022-03-03 11:31:05+00:00,"With office bearers of @inckerala’s expatriate wing, the Overseas Indian Cultural Congress, in Muscat, a lively &amp; active group. https://t.co/7FNUSzHk8z",219,28
2022-03-03 11:30:39+00:00,"With office bearers of @inckerala’s expatriate wing, the Overseas Indian Cultural Congress, in Muscat, a lively &amp; active group. https://t.co/PrCH4Q5IS0",146,28
2022-03-03 11:28:45+00:00,"Addressed the 20th anniversary celebrations of the Badr Al-Samaa Hospitals &amp; health centres, which began as a small poly clinic &amp;has grown to 20 facilities straddling six Gulf countries. A triumph for expat Keralites Abdul Latheef &amp; PA Mohammed. (In pic of logo launch). Congrats! https://t.co/7BUOKmZbXi",203,30
2022-03-03 11:24:33+00:00,"Enjoyed meeting HE Ahmed Al-Saeedi, Oman’s Minister of Health, who has presided over a dramatic expansion in public health services in his country &amp; achieved a doctor:patient ratio better than the USA’s. Oman has been a remarkably successful model in handling the #Covid pandemic. https://t.co/KUre6yZvWa",227,28
2022-03-03 11:18:45+00:00,"A busy day in Muscat, Oman yesterday. Enjoyed a long conversation with our Ambassador, Amit Narang, a China hand with @un experience now stationed in the Gulf. Indian diplomats are all forced to be generalists, but Indian generalists  are the best experts! https://t.co/OeOrM31Owf",445,39
2022-03-03 10:50:26+00:00,"Very thorough &amp; detailed analysis by @svaradarajan of what's at stake for India in the Ukraine crisis. Well-written and comprehensive, though some of the Marxist pablum about capitalism was avoidable. Worth reading: https://t.co/v8tYH5E8cv",223,47
2022-03-03 08:12:18+00:00,"Nine MPs attended from six political parties. @INCIndia MPs present were @RahulGandhi, @AnandSharmaINC &amp; myself. Frank discussions took place in an amicable atmosphere, a reminder that when it comes to national interests we are all Indians first and foremost.",3287,281
2022-03-03 08:06:50+00:00,I have declined media requests for comments since the meeting is confidential. However we urged MEA to issue a more detailed statement than usual. The meeting took place in a constructive spirit &amp; all parties are united in their desire to see our nationals return safely home.,2683,182
2022-03-03 08:03:55+00:00,Excellent meeting of the Consultative Committee on External Affairs this morning on #Ukraine. My thanks to ⁦@DrSJaishankar⁩ &amp; his colleagues for a comprehensive briefing &amp; candid responses to our questions &amp;concerns. This is the spirit in which foreign policy should be run. https://t.co/Y3T3UIrm9z,10135,1127
2022-03-02 15:30:01+00:00,"Lakshmi Menon, the entrepreneur who made mattresses out of PPE scraps for Covid patients, has come up with a new concept for #InternationalWomensDay, #Toiless. It offers women a sustainable solution to a decades old problem —where to find a clean public toilet when you need one! https://t.co/wZ5b9GZRDg",230,46
2022-03-02 13:55:45+00:00,"Learned I’ve tagged a Parody account of the Maharashtra CM. Should have tagged @OfficeofUT. But then it’s the individual that I intended, not his office (these are not official photographs in his book), so hope the honest mistake will be forgiven! @AUThackeray",339,38
2022-03-02 12:15:05+00:00,Tragic. Prayers for his loved ones. 🙏,1039,105
2022-03-02 07:10:43+00:00,"There was a lot of this when the Yugoslav civil war broke out amid scenes of great savagery. “Imagine! Civilised Europe!” When will the continent that gave us two World Wars, countless civil wars, the Holocaust &amp;the Cold War realise that killing is their norm &amp;peace an exception?",2865,607
2022-03-02 05:59:44+00:00,"आपकी गलती किसी दूसरे को नीचा दिखा कर नहीं ढकती है। विदेशों में पढ़ने वाले भारतीय बच्चों के लिए सरकार के मंत्री द्वारा दिया गया संवेदनहीन, सतही बयान हमारे बच्चों को नीचा दिखाता है। यह समय यूक्रेन में फंसे हमारे बच्चों को बिना और वक़्त गँवाए सुरक्षित वापस लाने का है।",455,83
2022-03-02 05:41:04+00:00,"Shocked by Minister ⁦@JoshiPralhad⁩’s statement. Our students are forced to study abroad because of an artificial scarcity in medical seats, contrived by vested interests &amp;abetted by over-regulation that disincentivizes their establishment &amp;expansion https://t.co/xlQSWLWN60",2007,427
2022-03-02 04:47:02+00:00,My comments to @sardesairajdeep on #Ukraine &amp; our stand : https://t.co/7MtuBZtg44,133,25
2022-03-01 19:02:35+00:00,"Just read this. Hope to see some great stuff from you guys. Congrats my friend @sheetaltalwar10!

https://t.co/EGCQrEOsZE",170,24
2022-03-01 11:46:00+00:00,"Ended a long day yesterday with an excellent session at the ⁦@TheQuorumClub⁩ in dialogue with ⁦AnuradhaSengupta. We covered books, politics, #Ukraine, the hijab &amp;ended up signing a lot of copies of #PridePrejudiceAndPunditry! Terrific turnout was a fresh sign of normalcy https://t.co/T4USL3BTSR",249,32
2022-03-01 11:41:41+00:00,"Enjoyed launching Khalid Ansari Sahib’s marvellous, anecdotal &amp; fascinating memoir, It’s a Wonderful World, spanning his decades in journalism, cricket &amp; public life. With cameos from @ravishastri, @cricketwallah &amp; MCd by ⁦@Broacha_Cyrus⁩, it was a lively event! https://t.co/36jMsDM75J",170,26
2022-03-01 11:23:06+00:00,Good to exchange books with ⁦@AUThackeray⁩ today — #PridePrejudiceAndPunditry for ⁦@UdhavThackeray⁩’s book of photographs of Mumbai. I think on this one I may have got the better of the deal! https://t.co/ziMVlaZYMF,837,104
2022-03-01 11:20:00+00:00,"Pleasant breakfast interaction with @BSKoshyari ji at Raj Bhavan marked by frankness &amp; friendship on both sides. The estimable Governor, a former Parliamentary colleague, is always both courteous &amp; candid, both qualities I admire.",148,20
2022-03-01 11:17:19+00:00,"Delighted to receive a splendid statue of Chhatrapati Shivaji Maharaj as a souvenir of my visit to Mumbai, from my ⁦@ProfCong⁩ colleagues of ⁦@AIPCMaha⁩ https://t.co/VibSw88A2g",251,46
2022-03-01 11:15:20+00:00,With the hard-working Fellows ‘ team leaders of ⁦@AIPCMaha⁩ — may their tribe increase! https://t.co/Qe1HVrtBG6,188,26
2022-03-01 11:13:39+00:00,Enjoyed a terrific interaction with office bearers of @aipcmaha all morning Monday!,108,26
2022-03-01 11:13:27+00:00,Enjoyed an excellent Mumbai launch on Sunday by ⁦@JustUrbane⁩ of #PridePrejudiceAndPunditry with terrific questions from Abhishek Kulkarni &amp; the audience https://t.co/jUMy4PGJiT,169,26
2022-03-01 11:07:01+00:00,What a terrific welcome from the ⁦@TridentMumbai⁩ — my books made into chocolates! Always great to be back in an outstanding hotel. https://t.co/Qi8jSpLg3t,1876,82
2022-03-01 11:04:48+00:00,It seems my morning tweet is lost somewhere in cyberspace. A special #MahaShivaratri greeting since my mother always celebrates this day as my birthday (I was born on MahaShivaratri) rather than the date on the Western calendar. My prayers for all who seek LordShiva’s blessings! https://t.co/Gc4imsAa4E,782,46
2022-03-01 09:55:35+00:00,This is an awful tragedy. My heart goes out to the family of the victim and the anxious families of all those still stuck in Ukraine. We must do everything possible to get them home.,1448,218
2022-03-01 04:55:34+00:00,https://t.co/4TMmlgxiB4,751,60
2022-02-28 08:23:32+00:00,I agree. Knowing @ombirlakota he would never have insisted on such crass behaviour. This is over-zealousness married to insensitivity. The errant personnel should be disciplined &amp; trained better. @IndembAbuDhabi @rameshnarayan @skswamy,180,37
2022-02-28 07:39:47+00:00,https://t.co/j39ALlFSWt,469,40
2022-02-28 07:39:09+00:00,"ग़लत रणनीति, और दूरदर्शिता की कमी के कारण हमारे हज़ारों बच्चे यूक्रेन में बुरी तरह फंसे हैं। हालात बिगड़ते जा रहे हैं और समय तेजी से निकल रहा है। भारत का नागरिक और उसकी ज़िन्दगी की रक्षा हमारा प्रथम कर्तव्य होना चाहिए।",5505,1214
2022-02-28 07:11:12+00:00,Tonight in Mumbai! https://t.co/NG75ZslCVN,277,30
2022-02-28 07:01:30+00:00,"Urging students of the University of Kerala, Kariavattom campus, Thiruvananthapuram to come out in large numbers today&amp; vote for the KSU slate! We have a full slate of candidates for all positions after many years&amp; seek your support. Here’s a chance to end the Communist monopoly!",1410,181
2022-02-27 15:57:28+00:00,Russia-Ukraine War: Even a Weak United Nations is Better Than No United Nations by @ShashiTharoor:  https://t.co/LCUUf7YyW9,907,133
2022-02-27 13:49:01+00:00,https://t.co/0b9mitDqk8,126,23
2022-02-27 13:34:03+00:00,LIVE streaming in five minutes! link to follow https://t.co/MRF24SBXF1,356,31
2022-02-27 13:09:02+00:00,"@JayasreeVijayan It depends on how you define “win” in this context, but the short answer is no.",566,14
2022-02-27 05:54:01+00:00,#RememberTheMartyrs https://t.co/ZxlAc4E3Ir,1926,147
2022-02-27 04:01:50+00:00,"Adressed the interactive campaign of the @bhamlafoundation for the next #WorldEnvironmentDay #OnlyoneEarth &amp; the Appointment of its Delhi Chapter, w/ @SureshPrabhu. Congratulations to @asifbhamlaa &amp; @saherAbhamla on completing 25 years of exemplary service for sustainability! https://t.co/XU7tAQ0wRz",288,39
2022-02-26 15:59:29+00:00,"shocking! An assault on women, an assault on democracy....",2191,472
2022-02-26 13:22:37+00:00,"Anyone interested in tackling #AirPollution, feel free to listen in to the discussion LIVE at 7 pm on  https://t.co/1zY2FYeyOT",114,25
2022-02-26 05:22:02+00:00,"Looking forward to being in conversation w/MPs ⁦@priyankac19⁩, ⁦@RajivPratapRudy⁩ &amp; @AmarPatnaik on #AirPollution. ⁦@AUThackeray⁩ also scheduled to dialogue with me on this. Delighted to see so much political buy-in across parties, led by ⁦@nitin_gadkari⁩ https://t.co/24WEXWKDaS",210,40
2022-02-26 05:18:12+00:00,I started this five years ago with no co-sponsor &amp; am delighted to see it grow from strength to strength under @orfonline’s auspices. Happy to lead @AirQualityAsia’s efforts in India to enhance awareness of #AirPollution.,147,25
2022-02-26 04:03:17+00:00,I spoke to Megha this morning to congratulate her. She is the only KSU rep among a horde of Communists. Her voice must and will be heard! @INCKerala @nsui,341,59
2022-02-26 04:00:12+00:00,"Russia-Ukraine Crisis: India says it can evacuate from neighbouring countries, but how can Indian students get to the border? Any help from the beleaguered Ukrainian authorities to facilitate their exit is all the more unlikely after India’s UN abstention. https://t.co/0S719oEXP6",1233,256
2022-02-26 01:15:35+00:00,"Arranging evacuation of Indians from neighbouring countries is all very well, provided that our students can get to those countries! An appeal to our Embassy to pick up students from various locations around Ukraine &amp; transport them to the frontier: ⁦@IndiainUkraine⁩ https://t.co/KuSdTRHjA5",1037,214
2022-02-25 18:34:21+00:00,"Awaiting India's stand at the @UN Security Council today and fearing our Govt will stand on the wrong side of history:
https://t.co/8CShf59gUd",3509,433
2022-02-25 17:50:10+00:00,Definition: a solitary wanderer. Synonym: Narendra Modi,1059,83
2022-02-25 10:16:22+00:00,Actually we have been meeting on Demands for Grants since yesterday morning (Telecoms). Reviewed the Postal Department yesterday afternoon and Ministry of Information &amp; Broadcasting this morning. Now concluding with MEITy.,184,25
2022-02-25 09:58:17+00:00,"My interview with ⁦@mathrubhumieng⁩: “India can't accept Russian invasion”: @ShashiTharoor, on #Ukraine-Russia war https://t.co/QZB7J3igbe",503,73
2022-02-25 09:00:23+00:00,"Remembering Mannathu Padmanabhan, social reformer, freedom fighter &amp; founder of the Nair Service Society, on the 52nd anniversary of his passing
#MannamSamadhi https://t.co/ySzgiqJcJJ",263,30
2022-02-25 06:42:12+00:00,#War https://t.co/rYIU0sHWK0,20166,3983
2022-02-25 06:37:09+00:00,"Poignant: A man draped in the Ukrainian flag embraces a woman wearing the Russian flag. Let us hope love, peace &amp; co-existence triumph over war &amp; conflict. https://t.co/WTwSOBgIFK",42154,4446
2022-02-24 14:11:49+00:00,"A number of journalists called while I was chairing an all-day meeting of the Parliamentary Standing Committee, so I saw them on my return. I believe there are some international principles we should firmly defend in our own interest, esp re sanctity of borders &amp;non-resort to war",814,131
2022-02-24 12:18:40+00:00,Ukrainian Ambassador Igor Polikha passionately appeal for India’s intervention in the ongoing crisis in his country: https://t.co/j2OLEC83Ie,5781,789
2022-02-24 09:44:09+00:00,"Receiving a number of desperate Messages from families of students stranded in Ukraine &amp; needing evacuation. प्रधानमंत्री जी, यह समय चुनावी रणनीति का नहीं बल्कि राजनायिक रणनीति का है। यूक्रेन में पढ़ने के लिए गए हमारे हज़ारों बच्चे वहाँ फंसे हुए हैं, प्राथमिकता समझिए ! @PMOIndia",6307,1087
2022-02-24 09:23:08+00:00,"Good news for my Thiruvananthapuram constituents: work has been awarded for the Karamana Post Office building, and tenders issued for new post office buildings at Shastamangalam &amp; Poojapura. Have been chasing up these long-pending demands regularly since 2014. https://t.co/HAu6Pul8F6",612,50
